outcome,label,beta,se,p,sort_idx,r2,ar2,bp_p
exports_world_meur,5,1242.8,,,5,0.995068843318238,0.970413059909426,0.970023254314447
exports_world_meur,6,1698.5,,,6,0.995068843318238,0.970413059909426,0.970023254314447
exports_world_meur,7,2134.3,,,7,0.995068843318238,0.970413059909426,0.970023254314447
exports_world_meur,8,1688.7,1.63350070603678e-13,0,8,0.995068843318238,0.970413059909426,0.970023254314447
exports_world_meur,9,1884.5,,,9,0.995068843318238,0.970413059909426,0.970023254314447
exports_world_meur,10,1653.1,,,10,0.995068843318238,0.970413059909426,0.970023254314447
exports_world_meur,11,1550.3,,,11,0.995068843318238,0.970413059909426,0.970023254314447
exports_world_meur,12,1401.1,,,12,0.995068843318238,0.970413059909426,0.970023254314447
exports_world_meur,Post_Tail,933.883333333333,144.470590502225,1.01852229182154e-10,999,0.995068843318238,0.970413059909426,0.970023254314447
log_imp,-12,-0.00549117742081509,8.72841765211244e-19,0,-12,0.958204158900692,0.749224953404154,0.822052065353954
log_imp,-11,0.041968852589468,8.72841765211244e-19,0,-11,0.958204158900692,0.749224953404154,0.822052065353954
log_imp,-10,0.000287002693900588,8.72841765211244e-19,0,-10,0.958204158900692,0.749224953404154,0.822052065353954
log_imp,-9,0.0600268317363354,2.29690031439213e-18,0,-9,0.958204158900692,0.749224953404154,0.822052065353954
log_imp,-8,0.0430671173643482,8.72841765211244e-19,0,-8,0.958204158900692,0.749224953404154,0.822052065353954
log_imp,-7,0.00398253634287632,9.97009708274404e-18,0,-7,0.958204158900692,0.749224953404154,0.822052065353954
log_imp,-6,0.0873264374301323,8.72841765211244e-19,0,-6,0.958204158900692,0.749224953404154,0.822052065353954
log_imp,-5,0.076588324797177,9.97009708274404e-18,0,-5,0.958204158900692,0.749224953404154,0.822052065353954
log_imp,-4,0.0508141209267662,7.04992325629653e-18,0,-4,0.958204158900692,0.749224953404154,0.822052065353954
log_imp,-3,0.00841001067249538,7.04992325629653e-18,0,-3,0.958204158900692,0.749224953404154,0.822052065353954
log_imp,-2,-0.0156535535103508,9.97009708274404e-18,0,-2,0.958204158900692,0.749224953404154,0.822052065353954
log_imp,-1,0,0,1,-1,0.958204158900692,0.749224953404154,0.822052065353954
log_imp,0,0.0130263636590461,1.24155536054615e-18,0,0,0.958204158900692,0.749224953404154,0.822052065353954
