outcome,label,beta,se,p,sort_idx,r2,ar2,bp_p
unemp_rate,3,0.035569495053056,0.0167881042582504,0.0341131156112549,3,0.647659072954128,0.591216108912799,3.43363675161639e-06
unemp_rate,4,0.119461868816333,0.0209851303257163,1.25052363554969e-08,4,0.647659072954128,0.591216108912799,3.43363675161639e-06
unemp_rate,5,-0.29664575742039,0.025182156387362,4.94941180935496e-32,5,0.647659072954128,0.591216108912799,3.43363675161639e-06
unemp_rate,6,-0.11275338365711,0.0293791824533233,0.000124107859045016,6,0.647659072954128,0.591216108912799,3.43363675161639e-06
unemp_rate,7,0.271138990106167,0.0335762085160896,6.72939714578655e-16,7,0.647659072954128,0.591216108912799,3.43363675161639e-06
unemp_rate,8,0.0550313638694453,0.037773234582504,0.145147359799199,8,0.647659072954128,0.591216108912799,3.43363675161639e-06
unemp_rate,9,0.138923737632721,0.0419702606453687,0.000932787004051072,9,0.647659072954128,0.591216108912799,3.43363675161639e-06
unemp_rate,10,0.222816111395996,0.0461672867108385,1.39109034056858e-06,10,0.647659072954128,0.591216108912799,3.43363675161639e-06
unemp_rate,11,0.106708485159275,0.0503643127765338,0.0341131156174164,11,0.647659072954128,0.591216108912799,3.43363675161639e-06
unemp_rate,12,0.190600858922552,0.0545613388400821,0.000477033427601367,12,0.647659072954128,0.591216108912799,3.43363675161639e-06
unemp_rate,13,0.27449323268583,0.0587583649054686,2.98920615921325e-06,13,0.647659072954128,0.591216108912799,3.43363675161639e-06
unemp_rate,14,0.158385606449107,0.0629553909691594,0.0118749529483074,14,0.647659072954128,0.591216108912799,3.43363675161639e-06
unemp_rate,15,-0.257722019787615,0.0671524170344971,0.000124107858997262,15,0.647659072954128,0.591216108912799,3.43363675161639e-06
unemp_rate,16,-0.273829646024337,0.0713494430982623,0.000124107858973082,16,0.647659072954128,0.591216108912799,3.43363675161639e-06
unemp_rate,17,0.0100627277389399,0.0755464691634196,0.8940358593921,17,0.647659072954128,0.591216108912799,3.43363675161639e-06
unemp_rate,18,-0.206044898497782,0.0797434952273623,0.00977054550708361,18,0.647659072954128,0.591216108912799,3.43363675161639e-06
unemp_rate,Post_Tail,0.0869668527066204,0.181221837137474,0.631304414344658,999,0.647659072954128,0.591216108912799,3.43363675161639e-06
hicp,Pre_Tail,-1.28320192220882,0.388716199003217,0.00096296945021924,-999,0.814458039609941,0.784735298382407,0.00431159611480776
hicp,-12,-1.09570893852915,0.0395910615625471,1.37087004594436e-168,-12,0.814458039609941,0.784735298382407,0.00431159611480776
hicp,-11,-1.2360990350265,0.035991874147385,1.74080390566919e-258,-11,0.814458039609941,0.784735298382407,0.00431159611480776
hicp,-10,-0.926489131523839,0.0323926867330128,6.38128483854124e-180,-10,0.814458039609941,0.784735298382407,0.00431159611480776
hicp,-9,-0.83687922802118,0.0287934993176502,9.98494832065486e-186,-9,0.814458039609941,0.784735298382407,0.00431159611480776
hicp,-8,-0.597269324518527,0.0251943119031991,3.08891555017093e-124,-8,0.814458039609941,0.784735298382407,0.00431159611480776
