outcome,bin,tau,beta,se,p,n,r2,ar2
log_exp,binpost1_6,3,-0.0269496017029999,0.0126615492200617,0.0332989587699535,240,0.709930101596573,0.69726329380603
log_exp,binpost7_12,9,-0.0503456660279617,0.0110889727532839,5.62126256098067e-06,240,0.709930101596573,0.69726329380603
log_exp,binpost13_18,15,-0.0422037748223722,0.0105847939958541,6.68554225496103e-05,240,0.709930101596573,0.69726329380603
log_exp,binPre_Tail,,0.115194429586884,0.0173474607671134,3.12790060037401e-11,240,0.709930101596573,0.69726329380603
log_exp,binPost_Tail,,-0.0732539485923444,0.0217207425904355,0.000744798191735908,240,0.709930101596573,0.69726329380603
log_imp,binpre12_7,-10,0.0201059128768875,0.0101376017525861,0.0473338487965266,240,0.634875151094527,0.618930834548437
log_imp,bint0,0,-0.111566672891631,0.00944222953038906,3.23790777857224e-32,240,0.634875151094527,0.618930834548437
log_imp,binpost1_6,3,-0.0345554744706601,0.0135128129641625,0.010550710055661,240,0.634875151094527,0.618930834548437
log_imp,binpost7_12,9,-0.0288811744663636,0.0160705391148795,0.0723117594553902,240,0.634875151094527,0.618930834548437
log_imp,binpost13_18,15,-0.0181903216990934,0.012536229810073,0.146774257388191,240,0.634875151094527,0.618930834548437
log_imp,binPre_Tail,,0.117681785851231,0.0191967924219025,8.77224429584865e-10,240,0.634875151094527,0.618930834548437
log_imp,binPost_Tail,,-0.0654289916512056,0.0230279678788813,0.00449323093996206,240,0.634875151094527,0.618930834548437
unemp_rate,binpre12_7,-10,-1.13100044921954,0.200009916699516,1.5609884156588e-08,240,0.860354816899407,0.85425677396925
unemp_rate,bint0,0,0.201977011544923,0.18453546239284,0.273728744923241,240,0.860354816899407,0.85425677396925
unemp_rate,binpost1_6,3,-0.390604729603314,0.235390329127864,0.0970369123558756,240,0.860354816899407,0.85425677396925
unemp_rate,binpost7_12,9,-1.83886196444349,0.398120193738347,3.85851616983772e-06,240,0.860354816899407,0.85425677396925
unemp_rate,binpost13_18,15,-3.21013293506837,0.212652853816308,1.72976320794519e-51,240,0.860354816899407,0.85425677396925
unemp_rate,binPre_Tail,,-1.81521794699477,0.368475639084917,8.38054838486052e-07,240,0.860354816899407,0.85425677396925
unemp_rate,binPost_Tail,,-3.85280873737856,0.30580459658467,2.14045736638644e-36,240,0.860354816899407,0.85425677396925
